name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;985;0;1008;3069;1843;3069;1843;0
header;204;70;204;102;1831;102;1831;70
A;1005;135;1005;163;1027;163;1027;135
A;1662;138;1662;145;1670;145;1670;138
A;1142;276;1142;292;1150;292;1150;276
A;1406;366;1406;372;1411;372;1411;366
B;1469;413;1469;429;1478;429;1478;413
A;1029;426;1029;426;1029;426;1029;426
B;1013;837;1013;864;1034;864;1034;837
A;1276;1006;1276;1022;1284;1022;1284;1006
B;1282;1052;1282;1068;1291;1068;1291;1052
A;1540;1144;1540;1159;1548;1159;1548;1144
A;1366;1189;1366;1195;1373;1195;1373;1189
B;1389;1190;1389;1205;1398;1205;1398;1190
B;1831;1235;1831;1250;1840;1250;1840;1235
A;1562;1280;1562;1286;1568;1286;1568;1280
A;1585;1280;1585;1295;1593;1295;1593;1280
A;1629;1325;1629;1341;1637;1341;1637;1325
D;1723;1371;1723;1386;1732;1386;1732;1371
C;1014;1505;1014;1533;1035;1533;1035;1505
B;1340;1556;1340;1572;1349;1572;1349;1556
A;1593;1595;1593;1595;1593;1595;1593;1595
A;1775;1618;1775;1618;1775;1618;1775;1618
A;1485;1690;1485;1698;1493;1698;1493;1690
A;1584;1860;1584;1863;1586;1863;1586;1860
B;1610;1873;1610;1888;1618;1888;1618;1873
D;1020;2184;1020;2211;1042;2211;1042;2184
B;1239;2186;1239;2205;1252;2205;1252;2186
B;1148;2329;1148;2345;1156;2345;1156;2329
A;1005;2530;1005;2530;1008;2530;1008;2530
B;1256;2597;1256;2622;1265;2622;1265;2597
A;1593;2624;1593;2624;1593;2624;1593;2624
B;1764;2631;1764;2657;1772;2657;1772;2631
D;1325;2745;1325;2761;1334;2761;1334;2745
B;1517;2772;1517;2799;1525;2799;1525;2772
A;1265;2899;1265;2900;1265;2900;1265;2899
