name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;903;0;926;3075;1674;3075;1512;0
header;132;115;132;144;1749;144;1749;115
A;927;180;927;206;948;206;948;180
B;1061;183;1061;201;1074;201;1074;183
A;906;411;906;416;911;416;911;411
B;931;852;931;880;951;880;951;852
D;1141;1046;1141;1062;1150;1062;1150;1046
D;1283;1359;1283;1374;1292;1374;1292;1359
C;932;1528;932;1556;952;1556;952;1528
A;974;2084;974;2100;982;2100;982;2084
B;1421;2085;1421;2101;1430;2101;1430;2085
D;936;2192;936;2218;956;2218;956;2192
A;1340;2269;1340;2284;1348;2284;1348;2269
A;1636;2959;1636;2959;1636;2959;1636;2959
